Mandelbrot Calculation,17.786372
Mandelbrot Calculation,17.711051
Mandelbrot Calculation,17.709644
Mandelbrot Calculation,17.785231
Mandelbrot Calculation,17.711088
Mandelbrot Calculation,17.719842
Mandelbrot Calculation,17.709385
Mandelbrot Calculation,17.768635
Mandelbrot Calculation,17.734835
Mandelbrot Calculation,17.714233
